Nome: SORRISO
Codigo Estacao: A904
Latitude: -12.555
Longitude: -55.72277777
Altitude: 379.31
Situacao: Operante
Data Inicial: 2002-12-15
Data Final: 2025-12-31
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);
2021-02-01;null;null;null;
2021-02-02;null;null;null;
2021-02-03;null;null;null;
2021-02-04;null;null;null;
2021-02-05;null;null;null;
2021-02-06;null;null;null;
2021-02-07;null;null;null;
2021-02-08;null;null;null;
2021-02-09;null;null;null;
2021-02-10;null;null;null;
2021-02-11;null;null;null;
2021-02-12;null;null;null;
2021-02-13;null;null;null;
2021-02-14;null;null;null;
2021-02-15;null;null;null;
2021-02-16;null;null;null;
2021-02-17;null;null;null;
2021-02-18;null;null;null;
2021-02-19;null;null;null;
2021-02-20;null;null;null;
2021-02-21;null;null;null;
2021-02-22;null;null;null;
2021-02-23;null;null;null;
2021-02-24;null;null;null;
2021-02-25;null;null;null;
2021-02-26;null;null;null;
2021-02-27;null;null;null;
2021-02-28;null;null;null;
2021-03-01;null;null;null;
2021-03-02;null;null;null;
2021-03-03;null;null;null;
2021-03-04;null;null;null;
2021-03-05;null;null;null;
2021-03-06;null;null;null;
2021-03-07;null;null;null;
2021-03-08;null;null;null;
2021-03-09;null;null;null;
2021-03-10;null;null;null;
2021-03-11;null;null;null;
2021-03-12;null;null;null;
2021-03-13;null;null;null;
2021-03-14;null;null;null;
2021-03-15;null;null;null;
2021-03-16;null;null;null;
2021-03-17;null;null;null;
2021-03-18;null;null;null;
2021-03-19;null;null;null;
2021-03-20;null;null;null;
2021-03-21;null;null;null;
2021-03-22;null;null;null;
2021-03-23;null;null;null;
2021-03-24;null;null;null;
2021-03-25;null;null;null;
2021-03-26;null;null;null;
2021-03-27;null;null;null;
2021-03-28;null;null;null;
2021-03-29;null;null;null;
2021-03-30;null;null;null;
2021-03-31;null;null;null;
2021-04-01;null;null;null;
2021-04-02;null;null;null;
2021-04-03;null;null;null;
2021-04-04;null;null;null;
2021-04-05;null;null;null;
2021-04-06;null;null;null;
2021-04-07;null;null;null;
2021-04-08;null;null;null;
2021-04-09;null;null;null;
2021-04-10;null;null;null;
2021-04-11;null;null;null;
2021-04-12;null;null;null;
2021-04-13;null;null;null;
2021-04-14;null;null;null;
2021-04-15;null;null;null;
2021-04-16;null;null;null;
2021-04-17;null;null;null;
2021-04-18;null;null;null;
2021-04-19;null;null;null;
2021-04-20;null;null;null;
2021-04-21;null;null;null;
2021-04-22;null;null;null;
2021-04-23;null;null;null;
2021-04-24;null;null;null;
2021-04-25;null;null;null;
2021-04-26;null;null;null;
2021-04-27;null;null;null;
2021-04-28;null;null;null;
2021-04-29;null;null;null;
2021-04-30;null;null;null;
2021-05-01;null;null;null;
2021-05-02;null;null;null;
2021-05-03;null;null;null;
2021-05-04;null;null;null;
2021-05-05;null;null;null;
2021-05-06;null;null;null;
2021-05-07;null;null;null;
2021-05-08;null;null;null;
2021-05-09;null;null;null;
2021-05-10;null;null;null;
2021-05-11;null;null;null;
2021-05-12;null;null;null;
2021-05-13;null;null;null;
2021-05-14;null;null;null;
2021-05-15;null;null;null;
2021-05-16;null;null;null;
2021-05-17;null;null;null;
2021-05-18;null;null;null;
2021-05-19;null;null;null;
2021-05-20;null;null;null;
2021-05-21;null;null;null;
2021-05-22;null;null;null;
2021-05-23;null;null;null;
2021-05-24;null;null;null;
2021-05-25;null;null;null;
2021-05-26;null;null;null;
2021-05-27;null;null;null;
2021-05-28;null;null;null;
2021-05-29;null;null;null;
2021-05-30;null;null;null;
2021-05-31;null;null;null;
2021-06-01;null;null;null;
2021-06-02;null;null;null;
2021-06-03;null;null;null;
2021-06-04;null;null;null;
2021-06-05;null;null;null;
2021-06-06;null;null;null;
2021-06-07;null;null;null;
2021-06-08;null;null;null;
2021-06-09;null;null;null;
2021-06-10;null;null;null;
2021-06-11;null;null;null;
2021-06-12;null;null;null;
2021-06-13;null;null;null;
2021-06-14;null;null;null;
2021-06-15;null;null;null;
2021-06-16;null;null;null;
2021-06-17;null;null;null;
2021-06-18;null;null;null;
2021-06-19;null;null;null;
2021-06-20;null;null;null;
2021-06-21;null;null;null;
2021-06-22;null;null;null;
2021-06-23;null;null;null;
2021-06-24;null;null;null;
2021-06-25;null;null;null;
2021-06-26;null;null;null;
2021-06-27;null;null;null;
2021-06-28;null;null;null;
2021-06-29;null;null;null;
2021-06-30;null;null;null;
2021-07-01;null;null;null;
2021-07-02;null;null;null;
2021-07-03;null;null;null;
2021-07-04;null;null;null;
2021-07-05;null;null;null;
2021-07-06;null;null;null;
2021-07-07;null;null;null;
2021-07-08;null;null;null;
2021-07-09;null;null;null;
2021-07-10;null;null;null;
2021-07-11;null;null;null;
2021-07-12;null;null;null;
2021-07-13;null;null;null;
2021-07-14;null;null;null;
2021-07-15;null;null;null;
2021-07-16;null;null;null;
2021-07-17;null;null;null;
2021-07-18;null;null;null;
2021-07-19;null;null;null;
2021-07-20;null;null;null;
2021-07-21;null;null;null;
2021-07-22;null;null;null;
2021-07-23;null;null;null;
2021-07-24;null;null;null;
2021-07-25;null;null;null;
2021-07-26;null;null;null;
2021-07-27;null;null;null;
2021-07-28;null;null;null;
2021-07-29;null;null;null;
2021-07-30;null;null;null;
2021-07-31;null;null;null;
2021-08-01;null;null;null;
2021-08-02;null;null;null;
2021-08-03;null;null;null;
2021-08-04;null;null;null;
2021-08-05;null;null;null;
2021-08-06;null;null;null;
2021-08-07;null;null;null;
2021-08-08;null;null;null;
2021-08-09;null;null;null;
2021-08-10;null;null;null;
2021-08-11;null;null;null;
2021-08-12;null;null;null;
2021-08-13;null;null;null;
2021-08-14;null;null;null;
2021-08-15;null;null;null;
2021-08-16;null;null;null;
2021-08-17;null;null;null;
2021-08-18;null;null;null;
2021-08-19;null;null;null;
2021-08-20;null;null;null;
2021-08-21;null;null;null;
2021-08-22;null;null;null;
2021-08-23;null;null;null;
2021-08-24;null;null;null;
2021-08-25;null;null;null;
2021-08-26;null;null;null;
2021-08-27;null;null;null;
2021-08-28;null;null;null;
2021-08-29;null;null;null;
2021-08-30;null;null;null;
2021-08-31;null;null;null;
2021-09-01;null;null;null;
2021-09-02;null;null;null;
2021-09-03;null;null;null;
2021-09-04;null;null;null;
2021-09-05;null;null;null;
2021-09-06;null;null;null;
2021-09-07;null;null;null;
2021-09-08;null;null;null;
2021-09-09;null;null;null;
2021-09-10;null;null;null;
2021-09-11;null;null;null;
2021-09-12;null;null;null;
2021-09-13;null;null;null;
2021-09-14;null;null;null;
2021-09-15;null;null;null;
2021-09-16;null;null;null;
2021-09-17;null;null;null;
2021-09-18;null;null;null;
2021-09-19;null;null;null;
2021-09-20;null;null;null;
2021-09-21;null;null;null;
2021-09-22;null;null;null;
2021-09-23;null;null;null;
2021-09-24;null;null;null;
2021-09-25;null;null;null;
2021-09-26;null;null;null;
2021-09-27;null;null;null;
2021-09-28;null;null;null;
2021-09-29;null;null;null;
2021-09-30;null;null;null;
2021-10-01;null;null;null;
2021-10-02;null;null;null;
2021-10-03;null;null;null;
2021-10-04;null;null;null;
2021-10-05;null;null;null;
2021-10-06;null;null;null;
2021-10-07;null;null;null;
2021-10-08;null;null;null;
2021-10-09;null;null;null;
2021-10-10;null;null;null;
2021-10-11;null;null;null;
2021-10-12;null;null;null;
2021-10-13;null;null;null;
2021-10-14;null;null;null;
2021-10-15;null;null;null;
2021-10-16;null;null;null;
2021-10-17;null;null;null;
2021-10-18;null;null;null;
2021-10-19;null;null;null;
2021-10-20;null;null;null;
2021-10-21;null;null;null;
2021-10-22;null;null;null;
2021-10-23;null;null;null;
2021-10-24;null;null;null;
2021-10-25;null;null;null;
2021-10-26;null;null;null;
2021-10-27;null;null;null;
2021-10-28;null;null;null;
2021-10-29;null;null;null;
2021-10-30;null;null;null;
2021-10-31;null;null;null;
2021-11-01;null;null;null;
2021-11-02;null;null;null;
2021-11-03;null;null;null;
2021-11-04;null;null;null;
2021-11-05;null;null;null;
2021-11-06;null;null;null;
2021-11-07;null;null;null;
2021-11-08;null;null;null;
2021-11-09;null;null;null;
2021-11-10;null;null;null;
2021-11-11;null;null;null;
2021-11-12;null;null;null;
2021-11-13;null;null;null;
2021-11-14;null;null;null;
2021-11-15;null;null;null;
2021-11-16;null;null;null;
2021-11-17;null;null;null;
2021-11-18;null;null;null;
2021-11-19;null;null;null;
2021-11-20;null;null;null;
2021-11-21;null;null;null;
2021-11-22;null;null;null;
2021-11-23;null;null;null;
2021-11-24;null;null;null;
2021-11-25;null;null;null;
2021-11-26;null;null;null;
2021-11-27;null;null;null;
2021-11-28;null;null;null;
2021-11-29;null;null;null;
2021-11-30;null;null;null;
2021-12-01;null;null;null;
2021-12-02;null;null;null;
2021-12-03;null;null;null;
2021-12-04;null;null;null;
2021-12-05;null;null;null;
2021-12-06;null;null;null;
2021-12-07;null;null;null;
2021-12-08;null;null;null;
2021-12-09;null;null;null;
2021-12-10;null;null;null;
2021-12-11;null;null;null;
2021-12-12;null;null;null;
2021-12-13;null;null;null;
2021-12-14;null;null;null;
2021-12-15;null;null;null;
2021-12-16;null;null;null;
2021-12-17;null;null;null;
2021-12-18;null;null;null;
2021-12-19;null;null;null;
2021-12-20;null;null;null;
2021-12-21;null;null;null;
2021-12-22;null;null;null;
2021-12-23;null;null;null;
2021-12-24;null;null;null;
2021-12-25;null;null;null;
2021-12-26;null;null;null;
2021-12-27;null;null;null;
2021-12-28;null;null;null;
2021-12-29;null;null;null;
2021-12-30;null;null;null;
2021-12-31;null;null;null;
2022-01-01;null;null;null;
2022-01-02;null;null;null;
2022-01-03;null;null;null;
2022-01-04;null;null;null;
2022-01-05;null;null;null;
2022-01-06;null;null;null;
2022-01-07;null;null;null;
2022-01-08;null;null;null;
2022-01-09;null;null;null;
2022-01-10;null;null;null;
2022-01-11;null;null;null;
2022-01-12;null;null;null;
2022-01-13;null;null;null;
2022-01-14;null;null;null;
2022-01-15;null;null;null;
2022-01-16;null;null;null;
2022-01-17;null;null;null;
2022-01-18;null;null;null;
2022-01-19;null;null;null;
2022-01-20;null;null;null;
2022-01-21;null;null;null;
2022-01-22;null;null;null;
2022-01-23;null;null;null;
2022-01-24;null;null;null;
2022-01-25;null;null;null;
2022-01-26;null;null;null;
2022-01-27;null;null;null;
2022-01-28;null;null;null;
2022-01-29;null;null;null;
2022-01-30;null;null;null;
2022-01-31;null;null;null;
2022-02-01;null;null;null;
2022-02-02;null;null;null;
2022-02-03;null;null;null;
2022-02-04;null;null;null;
2022-02-05;null;null;null;
2022-02-06;null;null;null;
2022-02-07;null;null;null;
2022-02-08;null;null;null;
2022-02-09;null;null;null;
2022-02-10;null;null;null;
2022-02-11;null;null;null;
2022-02-12;null;null;null;
2022-02-13;null;null;null;
2022-02-14;null;null;null;
2022-02-15;null;null;null;
2022-02-16;null;null;null;
2022-02-17;null;null;null;
2022-02-18;null;null;null;
2022-02-19;null;null;null;
2022-02-20;null;null;null;
2022-02-21;null;null;null;
2022-02-22;null;null;null;
2022-02-23;null;null;null;
2022-02-24;null;null;null;
2022-02-25;null;null;null;
2022-02-26;null;null;null;
2022-02-27;null;null;null;
2022-02-28;null;null;null;
2022-03-01;null;null;null;
2022-03-02;null;null;null;
2022-03-03;null;null;null;
2022-03-04;null;null;null;
2022-03-05;null;null;null;
2022-03-06;null;null;null;
2022-03-07;null;null;null;
2022-03-08;null;null;null;
2022-03-09;null;null;null;
2022-03-10;null;null;null;
2022-03-11;null;null;null;
2022-03-12;null;null;null;
2022-03-13;null;null;null;
2022-03-14;null;null;null;
2022-03-15;null;null;null;
2022-03-16;null;null;null;
2022-03-17;null;null;null;
2022-03-18;null;null;null;
2022-03-19;null;null;null;
2022-03-20;null;null;null;
2022-03-21;null;null;null;
2022-03-22;null;null;null;
2022-03-23;null;null;null;
2022-03-24;null;null;null;
2022-03-25;null;null;null;
2022-03-26;null;null;null;
2022-03-27;null;null;null;
2022-03-28;null;null;null;
2022-03-29;null;null;null;
2022-03-30;null;null;null;
2022-03-31;null;null;null;
2022-04-01;null;null;null;
2022-04-02;null;null;null;
2022-04-03;null;null;null;
2022-04-04;null;null;null;
2022-04-05;null;null;null;
2022-04-06;null;null;null;
2022-04-07;null;null;null;
2022-04-08;null;null;null;
2022-04-09;null;null;null;
2022-04-10;null;null;null;
2022-04-11;null;null;null;
2022-04-12;null;null;null;
2022-04-13;null;null;null;
2022-04-14;null;null;null;
2022-04-15;null;null;null;
2022-04-16;null;null;null;
2022-04-17;null;null;null;
2022-04-18;null;null;null;
2022-04-19;null;null;null;
2022-04-20;null;null;null;
2022-04-21;null;null;null;
2022-04-22;null;null;null;
2022-04-23;null;null;null;
2022-04-24;null;null;null;
2022-04-25;null;null;null;
2022-04-26;null;null;null;
2022-04-27;null;null;null;
2022-04-28;null;null;null;
2022-04-29;null;null;null;
2022-04-30;null;null;null;
2022-05-01;null;null;null;
2022-05-02;null;null;null;
2022-05-03;null;null;null;
2022-05-04;null;null;null;
2022-05-05;null;null;null;
2022-05-06;null;null;null;
2022-05-07;null;null;null;
2022-05-08;null;null;null;
2022-05-09;null;null;null;
2022-05-10;null;null;null;
2022-05-11;null;null;null;
2022-05-12;null;null;null;
2022-05-13;null;null;null;
2022-05-14;null;null;null;
2022-05-15;null;null;null;
2022-05-16;null;null;null;
2022-05-17;null;null;null;
2022-05-18;null;null;null;
2022-05-19;null;null;null;
2022-05-20;null;null;null;
2022-05-21;null;null;null;
2022-05-22;null;null;null;
2022-05-23;null;null;null;
2022-05-24;null;null;null;
2022-05-25;null;null;null;
2022-05-26;null;null;null;
2022-05-27;null;null;null;
2022-05-28;null;null;null;
2022-05-29;null;null;null;
2022-05-30;null;null;null;
2022-05-31;null;null;null;
2022-06-01;null;null;null;
2022-06-02;null;null;null;
2022-06-03;null;null;null;
2022-06-04;null;null;null;
2022-06-05;null;null;null;
2022-06-06;null;null;null;
2022-06-07;null;null;null;
2022-06-08;null;null;null;
2022-06-09;null;null;null;
2022-06-10;null;null;null;
2022-06-11;null;null;null;
2022-06-12;null;null;null;
2022-06-13;null;null;null;
2022-06-14;null;null;null;
2022-06-15;null;null;null;
2022-06-16;null;null;null;
2022-06-17;null;null;null;
2022-06-18;null;null;null;
2022-06-19;null;null;null;
2022-06-20;null;null;null;
2022-06-21;null;null;null;
2022-06-22;null;null;null;
2022-06-23;null;null;null;
2022-06-24;null;null;null;
2022-06-25;null;null;null;
2022-06-26;null;null;null;
2022-06-27;null;null;null;
2022-06-28;null;null;null;
2022-06-29;null;null;null;
2022-06-30;null;null;null;
2022-07-01;null;null;null;
2022-07-02;null;null;null;
2022-07-03;null;null;null;
2022-07-04;null;null;null;
2022-07-05;null;null;null;
2022-07-06;null;null;null;
2022-07-07;null;null;null;
2022-07-08;null;null;null;
2022-07-09;null;null;null;
2022-07-10;null;null;null;
2022-07-11;null;null;null;
2022-07-12;null;null;null;
2022-07-13;null;null;null;
2022-07-14;null;null;null;
2022-07-15;null;null;null;
2022-07-16;null;null;null;
2022-07-17;null;null;null;
2022-07-18;null;null;null;
2022-07-19;null;null;null;
2022-07-20;null;null;null;
2022-07-21;null;null;null;
2022-07-22;null;null;null;
2022-07-23;null;null;null;
2022-07-24;null;null;null;
2022-07-25;null;null;null;
2022-07-26;null;null;null;
2022-07-27;null;null;null;
2022-07-28;null;null;null;
2022-07-29;null;null;null;
2022-07-30;null;null;null;
2022-07-31;null;null;null;
2022-08-01;null;null;null;
2022-08-02;null;null;null;
2022-08-03;null;null;null;
2022-08-04;null;null;null;
2022-08-05;null;null;null;
2022-08-06;null;null;null;
2022-08-07;null;null;null;
2022-08-08;null;null;null;
2022-08-09;null;null;null;
2022-08-10;null;null;null;
2022-08-11;null;null;null;
2022-08-12;null;null;null;
2022-08-13;null;null;null;
2022-08-14;null;null;null;
2022-08-15;null;null;null;
2022-08-16;null;null;null;
2022-08-17;null;null;null;
2022-08-18;null;null;null;
2022-08-19;null;null;null;
2022-08-20;null;null;null;
2022-08-21;null;null;null;
2022-08-22;null;null;null;
2022-08-23;null;null;null;
2022-08-24;null;null;null;
2022-08-25;null;null;null;
2022-08-26;null;null;null;
2022-08-27;null;null;null;
2022-08-28;null;null;null;
2022-08-29;null;null;null;
2022-08-30;null;null;null;
2022-08-31;null;null;null;
2022-09-01;null;null;null;
2022-09-02;null;null;null;
2022-09-03;null;null;null;
2022-09-04;null;null;null;
2022-09-05;null;null;null;
2022-09-06;null;null;null;
2022-09-07;null;null;null;
2022-09-08;null;null;null;
2022-09-09;null;null;null;
2022-09-10;null;null;null;
2022-09-11;null;null;null;
2022-09-12;null;null;null;
2022-09-13;null;null;null;
2022-09-14;null;null;null;
2022-09-15;null;null;null;
2022-09-16;null;null;null;
2022-09-17;null;null;null;
2022-09-18;null;null;null;
2022-09-19;null;null;null;
2022-09-20;null;null;null;
2022-09-21;null;null;null;
2022-09-22;null;null;null;
2022-09-23;null;null;null;
2022-09-24;null;null;null;
2022-09-25;null;null;null;
2022-09-26;null;null;null;
2022-09-27;null;null;null;
2022-09-28;null;null;null;
2022-09-29;null;null;null;
2022-09-30;null;null;null;
2022-10-01;null;null;null;
2022-10-02;null;null;null;
2022-10-03;null;null;null;
2022-10-04;null;null;null;
2022-10-05;null;null;null;
2022-10-06;null;null;null;
2022-10-07;null;null;null;
2022-10-08;null;null;null;
2022-10-09;null;null;null;
2022-10-10;null;null;null;
2022-10-11;null;null;null;
2022-10-12;null;null;null;
2022-10-13;null;null;null;
2022-10-14;null;null;null;
2022-10-15;null;null;null;
2022-10-16;null;null;null;
2022-10-17;null;null;null;
2022-10-18;null;null;null;
2022-10-19;null;null;null;
2022-10-20;null;null;null;
2022-10-21;null;null;null;
2022-10-22;null;32.1;21.6;
2022-10-23;null;33.2;23.1;
2022-10-24;null;33.3;22.7;
2022-10-25;.2;35.4;22.1;
2022-10-26;null;34.2;21.1;
2022-10-27;null;32;23.2;
2022-10-28;null;32.7;22.4;
2022-10-29;null;31.6;21.4;
2022-10-30;null;34.2;22;
2022-10-31;null;33.5;23.4;
2022-11-01;null;24.3;15.5;
2022-11-02;null;25.4;15.2;
2022-11-03;null;30.2;16.3;
2022-11-04;null;31.9;18.1;
2022-11-05;null;34;20.2;
2022-11-06;0;35.3;22;
2022-11-07;0;36.4;20.9;
2022-11-08;null;36.5;21.4;
2022-11-09;null;36;21.8;
2022-11-10;null;35.5;23.8;
2022-11-11;null;33.2;24.3;
2022-11-12;40.2;28.4;21.1;
2022-11-13;null;33.1;21.7;
2022-11-14;null;33.4;22.5;
2022-11-15;null;31.4;22.5;
2022-11-16;null;33.5;22.2;
2022-11-17;null;33.4;19.8;
2022-11-18;null;30;22.9;
2022-11-19;null;33;22.1;
2022-11-20;null;30.3;21.7;
2022-11-21;null;31.1;22.3;
2022-11-22;2.2;29.9;21.3;
2022-11-23;null;31.5;22.3;
2022-11-24;null;29.1;21.8;
2022-11-25;null;31.8;22.5;
2022-11-26;null;33.4;23;
2022-11-27;null;33.9;23;
2022-11-28;null;33.5;22.6;
2022-11-29;0;31.8;22.8;
2022-11-30;null;31.8;22.4;
2022-12-01;7.6;32;21.1;
2022-12-02;null;29;21.3;
2022-12-03;null;29.4;22.2;
2022-12-04;.6;29.1;21.7;
2022-12-05;null;27.7;21.7;
2022-12-06;null;32;21.7;
2022-12-07;null;31.2;22.8;
2022-12-08;null;32.9;21.6;
2022-12-09;null;null;null;
2022-12-10;null;31.3;21.9;
2022-12-11;null;31.7;22.4;
2022-12-12;null;30.4;20.4;
2022-12-13;null;32.5;21.4;
2022-12-14;null;null;null;
2022-12-15;null;31;21.6;
2022-12-16;null;27.4;21.5;
2022-12-17;2.2;30.3;20.8;
2022-12-18;null;28.8;21.3;
2022-12-19;null;null;21.4;
2022-12-20;null;29.2;21.1;
2022-12-21;14;26.6;22.1;
2022-12-22;null;27.9;20.2;
2022-12-23;null;26.4;20.4;
2022-12-24;null;28.2;21.9;
2022-12-25;null;29;22;
2022-12-26;null;29.5;22.3;
2022-12-27;null;28.1;22.5;
2022-12-28;null;26.4;22.5;
2022-12-29;8.8;29.4;21.7;
2022-12-30;2.4;29;21.7;
2022-12-31;null;27.7;22.2;
2023-01-01;null;32;21;
2023-01-02;null;29;22.1;
2023-01-03;null;30.5;20.6;
2023-01-04;7.6;29.2;21.8;
2023-01-05;36.2;30.8;21;
2023-01-06;25.4;28.4;21.7;
2023-01-07;7.8;30.3;21.7;
2023-01-08;13.8;28.7;21.2;
2023-01-09;31;27.6;21.1;
2023-01-10;11.4;27.6;21.1;
2023-01-11;19.2;31.5;21;
2023-01-12;.8;30.5;22.9;
2023-01-13;20.6;27.2;21;
2023-01-14;6.4;29.1;21.1;
2023-01-15;0;30.6;21.7;
2023-01-16;0;31;21.4;
2023-01-17;18.6;32;20.2;
2023-01-18;4;32;21.4;
2023-01-19;8;30.9;20.6;
2023-01-20;.4;32.2;21.6;
2023-01-21;0;32.8;22.5;
2023-01-22;5.6;31.4;21.8;
2023-01-23;32.4;31.4;21.7;
2023-01-24;18.6;30.5;20.6;
2023-01-25;1.4;29.8;21.6;
2023-01-26;3.6;31.7;21.4;
2023-01-27;8;26.5;21.7;
2023-01-28;11.8;23.4;21.7;
2023-01-29;6.8;31.3;21.5;
2023-01-30;2;33;21;
2023-01-31;31;30.3;21.2;
2023-02-01;.2;33.5;21.8;
2023-02-02;0;33.3;22.1;
2023-02-03;0;32.1;22.6;
2023-02-04;32.2;28;21.1;
2023-02-05;4.4;32.4;21.1;
2023-02-06;.2;31.6;22.7;
2023-02-07;.2;32.5;21.9;
2023-02-08;11.8;34.1;21.7;
2023-02-09;38.2;32.9;21.4;
2023-02-10;0;32;21.5;
2023-02-11;0;33.9;23;
2023-02-12;0;34.6;22.2;
2023-02-13;2.4;34.1;22.4;
2023-02-14;0;36;24.1;
2023-02-15;3;33.1;23.4;
2023-02-16;.2;32.8;22.1;
2023-02-17;null;29.2;23;
2023-02-18;null;29.9;21.5;
2023-02-19;1;31.9;22.5;
2023-02-20;55.8;27.4;21.5;
2023-02-21;null;27.8;21.2;
2023-02-22;null;31.4;null;
2023-02-23;null;32.3;null;
2023-02-24;null;32.9;23.7;
2023-02-25;68.8;28.4;20.4;
2023-02-26;6.2;33.4;21.4;
2023-02-27;0;32.9;22.7;
2023-02-28;0;33.3;22.9;
2023-03-01;3.4;32.7;21.1;
2023-03-02;0;34;22.6;
2023-03-03;4.8;33.4;21.4;
2023-03-04;7.6;32.7;22.4;
2023-03-05;8.6;33.8;23;
2023-03-06;.2;33.1;23.5;
2023-03-07;2;33.2;23;
2023-03-08;114;27.6;21.3;
2023-03-09;8.8;31.6;21.7;
2023-03-10;1;31.8;22.9;
2023-03-11;27.8;29.1;22.2;
2023-03-12;.8;24.6;22.6;
2023-03-13;9.6;28.7;20.9;
2023-03-14;.2;29.9;21.6;
2023-03-15;4;29.5;21;
2023-03-16;0;27.3;22.4;
2023-03-17;1;29.4;21.9;
2023-03-18;33.8;26.6;21.2;
2023-03-19;1.4;27.5;21.6;
2023-03-20;12.6;25.7;21.8;
2023-03-21;11.2;27.1;21.2;
2023-03-22;2.4;28.9;20.8;
2023-03-23;.8;28.7;22.2;
2023-03-24;15;30.7;20.6;
2023-03-25;0;32.2;22;
2023-03-26;0;33;22.6;
2023-03-27;10.4;32.3;21.7;
2023-03-28;8.4;31.6;19.7;
2023-03-29;0;30.3;22.7;
2023-03-30;5;32.2;21.8;
2023-03-31;0;32.7;22.2;
2023-04-01;2;31.1;22.4;
2023-04-02;19.8;29;22.3;
2023-04-03;.4;30.2;21.5;
2023-04-04;0;31.2;21.2;
2023-04-05;0;31.4;22.7;
2023-04-06;1;27.7;20.8;
2023-04-07;1.4;30.6;20.8;
2023-04-08;11.2;30;21.1;
2023-04-09;5.2;30.6;21.5;
2023-04-10;.2;32.3;22.3;
2023-04-11;5.8;30.2;22.2;
2023-04-12;.2;32;21.5;
2023-04-13;0;32;23;
2023-04-14;17.6;31.2;22.1;
2023-04-15;0;32;22.9;
2023-04-16;0;32.6;23.5;
2023-04-17;0;32.6;22.9;
2023-04-18;.4;31.8;23.5;
2023-04-19;0;32;22.5;
2023-04-20;0;30.1;22.7;
2023-04-21;0;30.5;20.7;
2023-04-22;11;30.7;22.7;
2023-04-23;23.2;30.4;20.9;
2023-04-24;0;31.4;21.8;
2023-04-25;0;31.9;22.5;
2023-04-26;0;32.2;22.4;
2023-04-27;0;33.2;23.1;
2023-04-28;0;31.6;21.6;
2023-04-29;0;32.6;22.6;
2023-04-30;0;32.4;23;
2023-05-01;.2;33;22.2;
2023-05-02;0;31.7;20.7;
2023-05-03;0;31.8;22.5;
2023-05-04;0;31.8;21.8;
2023-05-05;0;32.1;20.4;
2023-05-06;0;31.6;22.9;
2023-05-07;0;33.1;23.4;
2023-05-08;0;32.8;22.9;
2023-05-09;0;32.1;21.4;
2023-05-10;0;32.1;21.6;
2023-05-11;0;31.6;21.1;
2023-05-12;0;31.7;20.9;
2023-05-13;0;31.6;21.5;
2023-05-14;0;31.7;20.6;
2023-05-15;0;31.9;20.4;
2023-05-16;0;32.1;19.2;
2023-05-17;0;32.6;20.1;
2023-05-18;0;33;21.2;
2023-05-19;0;33.2;21.4;
2023-05-20;0;33;20.2;
2023-05-21;0;32.8;20.9;
2023-05-22;0;33.6;20.7;
2023-05-23;0;32.5;20.6;
2023-05-24;0;32.4;19.8;
2023-05-25;0;33.9;21.2;
2023-05-26;0;34.1;21;
2023-05-27;0;34.3;20.8;
2023-05-28;0;34.2;21.5;
2023-05-29;0;32.4;21.7;
2023-05-30;0;33.3;21.3;
2023-05-31;0;32;20.7;
2023-06-01;42.8;32;21.4;
2023-06-02;16;32;21.6;
2023-06-03;.2;33;21.4;
2023-06-04;0;33.5;21.9;
2023-06-05;0;33.2;21.4;
2023-06-06;0;33.1;17.9;
2023-06-07;0;33.4;20.6;
2023-06-08;0;33.4;21.9;
2023-06-09;0;33.5;20.7;
2023-06-10;0;33.8;20.7;
2023-06-11;0;33.9;21.2;
2023-06-12;17;32.8;22.2;
2023-06-13;.2;28;17.8;
2023-06-14;0;20.8;12.1;
2023-06-15;0;29.2;11.3;
2023-06-16;0;31.9;13.6;
2023-06-17;0;31.6;16;
2023-06-18;0;32.9;16;
2023-06-19;0;33.2;17.3;
2023-06-20;0;34.1;19.9;
2023-06-21;0;33.6;19.5;
2023-06-22;0;33.5;18.6;
2023-06-23;0;33.5;19.9;
2023-06-24;0;33.3;20.4;
2023-06-25;0;31.6;20.4;
2023-06-26;0;32.8;18.3;
2023-06-27;0;32;18.6;
2023-06-28;0;32.9;18.5;
2023-06-29;0;33;18.3;
2023-06-30;0;33.1;18.5;
2023-07-01;0;33.5;17.2;
2023-07-02;0;33.2;16.5;
2023-07-03;0;32.9;17.9;
2023-07-04;0;34.2;16.8;
2023-07-05;0;33.8;19.4;
2023-07-06;0;33;17.9;
2023-07-07;0;32.6;18.8;
2023-07-08;0;33.9;18.6;
2023-07-09;0;34.7;19.5;
2023-07-10;0;35.9;19.1;
2023-07-11;0;35.2;19;
2023-07-12;0;34.8;19;
2023-07-13;0;35.1;21;
2023-07-14;0;28.8;18;
2023-07-15;0;33.9;15.3;
2023-07-16;0;34.4;18.7;
2023-07-17;0;35.3;18.5;
2023-07-18;0;35.3;19.7;
2023-07-19;0;34.7;20.4;
2023-07-20;0;35.1;20.1;
2023-07-21;0;32.9;18.3;
2023-07-22;0;32.7;16.9;
2023-07-23;0;33.4;17.6;
2023-07-24;0;33.5;19.2;
2023-07-25;0;34;18.6;
2023-07-26;0;34.4;19.2;
2023-07-27;0;35.2;19.6;
